open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,symbol
2026-04-09 04:00:00,82.02,82.03,81.82,81.84,61470.349,2026-04-09 04:59:59.999,5036369.21256,14153,23856.60100000,1954405.65861000,0,SOLUSDT
2026-04-09 05:00:00,81.83,82.33,81.74,82.17,73144.19,2026-04-09 05:59:59.999,6000563.9126,20811,44545.42900000,3654079.74818000,0,SOLUSDT
2026-04-09 06:00:00,82.17,82.37,81.85,82.18,52778.678,2026-04-09 06:59:59.999,4335338.40349,20581,19876.22600000,1632833.66366000,0,SOLUSDT
2026-04-09 07:00:00,82.18,82.48,82.18,82.29,48643.217,2026-04-09 07:59:59.999,4004293.59672,15026,27436.53900000,2258646.42930000,0,SOLUSDT
2026-04-09 08:00:00,82.29,82.65,82.16,82.48,45985.479,2026-04-09 08:59:59.999,3790993.16436,16801,27359.95200000,2255999.65113000,0,SOLUSDT
2026-04-09 09:00:00,82.47,82.69,82.11,82.61,64800.188,2026-04-09 09:59:59.999,5339519.4628,24182,33427.81500000,2754949.12113000,0,SOLUSDT
2026-04-09 10:00:00,82.6,82.66,82.37,82.58,45852.282,2026-04-09 10:59:59.999,3785359.67985,19310,21591.69800000,1782621.81338000,0,SOLUSDT
2026-04-09 11:00:00,82.58,82.71,82.03,82.18,71393.516,2026-04-09 11:59:59.999,5876755.95851,19614,26563.65700000,2186266.34851000,0,SOLUSDT
2026-04-09 12:00:00,82.18,82.39,81.94,82.28,72628.786,2026-04-09 12:59:59.999,5969190.18129,23360,37942.34300000,3118729.26360000,0,SOLUSDT
2026-04-09 13:00:00,82.28,82.42,81.57,81.87,82373.589,2026-04-09 13:59:59.999,6751580.8229,35159,43169.03600000,3538091.50952000,0,SOLUSDT
2026-04-09 14:00:00,81.87,82.32,81.4,82.19,92354.179,2026-04-09 14:59:59.999,7556821.29387,40917,48082.31000000,3935314.13027000,0,SOLUSDT
2026-04-09 15:00:00,82.19,83.94,81.91,83.75,278939.123,2026-04-09 15:59:59.999,23214237.39281,90627,188118.24800000,15673446.48143000,0,SOLUSDT
2026-04-09 16:00:00,83.75,84.24,82.92,83.68,193520.175,2026-04-09 16:59:59.999,16189780.96466,69338,100508.81400000,8412933.73529000,0,SOLUSDT
2026-04-09 17:00:00,83.68,84.69,83.66,84.65,217434.93,2026-04-09 17:59:59.999,18312965.21224,69944,134564.25800000,11337533.33735000,0,SOLUSDT
