Trend MA,MeanRev BB,Momentum ROC
5.154242052201671,5.154242052201671,5.154242052201671
5.183481733682836,5.183481733682836,5.183481733682836
5.04402691135316,5.04402691135316,5.04402691135316
4.90131041723701,4.90131041723701,4.90131041723701
4.399170277481926,4.399170277481926,4.399170277481926
4.260072036633724,4.260072036633724,4.260072036633724
4.395237393495039,4.395237393495039,4.395237393495039
4.362903843277512,4.362903843277512,4.362903843277512
4.5419706731231315,4.5419706731231315,4.5419706731231315
4.300753788594075,4.300753788594075,4.300753788594075
4.728504738698516,4.728504738698516,4.728504738698516
4.6024426973055075,4.6024426973055075,4.6024426973055075
5.109071568650942,5.109071568650942,5.109071568650942
5.34726799827808,5.34726799827808,5.34726799827808
5.077608496755848,5.077608496755848,5.077608496755848
5.25743044032695,5.25743044032695,5.25743044032695
5.029218292181192,5.029218292181192,5.029218292181192
5.315542734117193,5.315542734117193,5.315542734117193
5.231379016797815,5.231379016797815,5.231379016797815
5.215416751656369,5.215416751656369,5.215416751656369
5.273948553071874,5.273948553071874,5.273948553071874
5.354399627907622,5.354399627907622,5.354399627907622
5.304771875838434,5.304771875838434,5.304771875838434
5.1653904673431565,5.1653904673431565,5.1653904673431565
5.235825797625645,5.235825797625645,5.235825797625645
5.177147168541297,5.177147168541297,5.177147168541297
5.226523216035334,5.226523216035334,5.226523216035334
5.299821685860271,5.299821685860271,5.299821685860271
5.318248558300157,5.318248558300157,5.318248558300157
5.2017512907632675,5.2017512907632675,5.2017512907632675
5.2027161583013815,5.2027161583013815,5.2027161583013815
4.85834234871894,4.85834234871894,4.85834234871894
4.8608803698518095,4.8608803698518095,4.8608803698518095
4.950141104818193,4.950141104818193,4.950141104818193
4.9572832221383765,4.9572832221383765,4.9572832221383765
5.0267956356452705,5.0267956356452705,5.0267956356452705
4.90439379828273,4.90439379828273,4.90439379828273
4.832710432815068,4.832710432815068,4.832710432815068
3.407328399060968,3.407328399060968,3.407328399060968
3.407328399060968,3.407328399060968,3.407328399060968
3.407328399060968,3.407328399060968,3.407328399060968
3.407328399060968,3.407328399060968,3.407328399060968
3.407328399060968,3.407328399060968,3.407328399060968
3.407328399060968,3.407328399060968,3.407328399060968
3.407328399060968,3.407328399060968,3.407328399060968
3.407328399060968,3.407328399060968,3.407328399060968
3.407328399060968,3.407328399060968,3.407328399060968
3.407328399060968,3.407328399060968,3.407328399060968
3.407328399060968,3.407328399060968,3.407328399060968
3.407328399060968,3.407328399060968,3.407328399060968
3.407328399060968,3.407328399060968,3.407328399060968
3.407328399060968,3.407328399060968,3.407328399060968
3.407328399060968,3.407328399060968,3.407328399060968
3.407328399060968,3.407328399060968,3.407328399060968
3.407328399060968,3.407328399060968,3.407328399060968
3.407328399060968,3.407328399060968,3.407328399060968
3.407328399060968,3.407328399060968,3.407328399060968
3.407328399060968,3.407328399060968,3.407328399060968
3.407328399060968,3.407328399060968,3.407328399060968
3.407328399060968,3.407328399060968,3.407328399060968
3.407328399060968,3.407328399060968,3.407328399060968
3.407328399060968,3.407328399060968,3.407328399060968
3.407328399060968,3.407328399060968,3.407328399060968
3.407328399060968,3.407328399060968,3.407328399060968
3.407328399060968,3.407328399060968,3.407328399060968
3.407328399060968,3.407328399060968,3.407328399060968
3.407328399060968,3.407328399060968,3.407328399060968
3.407328399060968,3.407328399060968,3.407328399060968
3.407328399060968,3.407328399060968,3.407328399060968
3.407328399060968,3.407328399060968,3.407328399060968
3.407328399060968,3.407328399060968,3.407328399060968
3.407328399060968,3.407328399060968,3.407328399060968
3.407328399060968,3.407328399060968,3.407328399060968
3.407328399060968,3.407328399060968,3.407328399060968
3.407328399060968,3.407328399060968,3.407328399060968
4.452270086312939,4.452270086312939,4.452270086312939
5.661383723095405,5.661383723095405,5.661383723095405
5.603878757544573,5.603878757544573,5.603878757544573
3.422803487857893,3.422803487857893,3.422803487857893
4.1361171736032585,4.1361171736032585,4.1361171736032585
5.004612993093557,5.004612993093557,5.004612993093557
4.989784772960167,4.989784772960167,4.989784772960167
4.331023677839749,4.331023677839749,4.331023677839749
4.723357815462883,4.723357815462883,4.723357815462883
4.616806936115173,4.616806936115173,4.616806936115173
4.4988280437116215,4.4988280437116215,4.4988280437116215
4.708197867809736,4.708197867809736,4.708197867809736
4.331272473479561,4.331272473479561,4.331272473479561
4.061528240784675,4.061528240784675,4.061528240784675
3.956702344539696,3.956702344539696,3.956702344539696
4.105200168761391,4.105200168761391,4.105200168761391
3.822468803667799,3.822468803667799,3.822468803667799
3.6755300987889923,3.6755300987889923,3.6755300987889923
4.102679039611213,4.102679039611213,4.102679039611213
5.34718800275231,5.34718800275231,5.34718800275231
4.803901257261221,4.803901257261221,4.803901257261221
5.389101774874312,5.389101774874312,5.389101774874312
5.3159558567666645,5.3159558567666645,5.3159558567666645
5.125046669143343,5.125046669143343,5.125046669143343
4.79117950687833,4.79117950687833,4.79117950687833
3.37135254954274,3.37135254954274,3.37135254954274
2.988986823888437,2.988986823888437,2.988986823888437
2.9941451868207456,2.9941451868207456,2.9941451868207456
2.3370427292991396,2.3370427292991396,2.3370427292991396
1.9415571802382467,1.9415571802382467,1.9415571802382467
1.9415571802382467,1.9415571802382467,1.9415571802382467
1.9415571802382467,1.9415571802382467,1.9415571802382467
1.9415571802382467,1.9415571802382467,1.9415571802382467
1.9415571802382467,1.9415571802382467,1.9415571802382467
1.9415571802382467,1.9415571802382467,1.9415571802382467
1.9415571802382467,1.9415571802382467,1.9415571802382467
1.9415571802382467,1.9415571802382467,1.9415571802382467
1.9415571802382467,1.9415571802382467,1.9415571802382467
1.9415571802382467,1.9415571802382467,1.9415571802382467
1.9415571802382467,1.9415571802382467,1.9415571802382467
1.9415571802382467,1.9415571802382467,1.9415571802382467
1.9415571802382467,1.9415571802382467,1.9415571802382467
1.5297392514020642,1.5297392514020642,1.5297392514020642
1.317170114646851,1.317170114646851,1.317170114646851
2.3694118876748815,2.3694118876748815,2.3694118876748815
2.6885765099438608,2.6885765099438608,2.6885765099438608
3.1974333133726702,3.1974333133726702,3.1974333133726702
3.778619261101582,3.778619261101582,3.778619261101582
3.8973241508646734,3.8973241508646734,3.8973241508646734
3.459356454473828,3.459356454473828,3.459356454473828
2.3232325109294414,2.3232325109294414,2.3232325109294414
2.3232325109294414,2.3232325109294414,2.3232325109294414
2.3232325109294414,2.3232325109294414,2.3232325109294414
2.3232325109294414,2.3232325109294414,2.3232325109294414
2.3232325109294414,2.3232325109294414,2.3232325109294414
2.3232325109294414,2.3232325109294414,2.3232325109294414
2.3232325109294414,2.3232325109294414,2.3232325109294414
2.3232325109294414,2.3232325109294414,2.3232325109294414
2.3232325109294414,2.3232325109294414,2.3232325109294414
2.3232325109294414,2.3232325109294414,2.3232325109294414
2.3232325109294414,2.3232325109294414,2.3232325109294414
